code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;date_heure;heure;region;statut_grtgaz;statut_rte;statut_terega
75;5948.0;2768.0;2641.0;5409.0;11357.0;2013-02-01;20130102220000;22:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;8803.0;8585.0;53.0;8638.0;17441.0;2013-02-01;20130102220000;22:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;6376.0;nan;nan;nan;nan;2013-02-01;20130102223000;22:30;Hauts-de-France;nan;Définitif;nan
53;2979.0;nan;nan;nan;nan;2013-02-01;20130102223000;22:30;Bretagne;nan;Définitif;nan
84;9046.0;nan;nan;nan;nan;2013-02-01;20130102223000;22:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
27;2885.0;3810.0;nan;3810.0;6695.0;2013-02-01;20130102230000;23:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4232.0;5890.0;nan;5890.0;10122.0;2013-02-01;20130102230000;23:00;Normandie;Définitif;Définitif;nan
75;6273.0;2584.0;2301.0;4885.0;11158.0;2013-02-01;20130102230000;23:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
28;4059.0;nan;nan;nan;nan;2013-02-01;20130102233000;23:30;Normandie;nan;Définitif;nan
44;5837.0;nan;nan;nan;nan;2013-02-01;20130102233000;23:30;Grand Est;nan;Définitif;nan
84;9324.0;nan;nan;nan;nan;2013-02-01;20130102233000;23:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;9965.0;3196.0;nan;3196.0;13161.0;2013-03-01;20130103000000;00:00;Île-de-France;Définitif;Définitif;nan
53;3367.0;1870.0;nan;1870.0;5237.0;2013-03-01;20130103000000;00:00;Bretagne;Définitif;Définitif;nan
84;9028.0;8201.0;50.0;8251.0;17279.0;2013-03-01;20130103000000;00:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2617.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Bourgogne-Franche-Comté;nan;Définitif;nan
52;3786.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Pays de la Loire;nan;Définitif;nan
75;6042.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8839.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
44;5306.0;8623.0;nan;8623.0;13929.0;2013-03-01;20130103010000;01:00;Grand Est;Définitif;Définitif;nan
84;8544.0;8348.0;52.0;8400.0;16944.0;2013-03-01;20130103010000;01:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2595.0;nan;nan;nan;nan;2013-03-01;20130103013000;01:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3737.0;nan;nan;nan;nan;2013-03-01;20130103013000;01:30;Normandie;nan;Définitif;nan
52;3491.0;nan;nan;nan;nan;2013-03-01;20130103013000;01:30;Pays de la Loire;nan;Définitif;nan
11;8308.0;3202.0;nan;3202.0;11510.0;2013-03-01;20130103020000;02:00;Île-de-France;Définitif;Définitif;nan
27;2638.0;3942.0;nan;3942.0;6580.0;2013-03-01;20130103020000;02:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
27;2686.0;nan;nan;nan;nan;2013-03-01;20130103023000;02:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;5380.0;nan;nan;nan;nan;2013-03-01;20130103023000;02:30;Grand Est;nan;Définitif;nan
24;2371.0;2481.0;nan;2481.0;4852.0;2013-03-01;20130103030000;03:00;Centre-Val de Loire;Définitif;Définitif;nan
32;5856.0;8589.0;nan;8589.0;14445.0;2013-03-01;20130103030000;03:00;Hauts-de-France;Définitif;Définitif;nan
53;2572.0;nan;nan;nan;nan;2013-03-01;20130103033000;03:30;Bretagne;nan;Définitif;nan
76;4954.0;nan;nan;nan;nan;2013-03-01;20130103033000;03:30;Occitanie;nan;Définitif;nan
84;8483.0;nan;nan;nan;nan;2013-03-01;20130103033000;03:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
32;5565.0;8851.0;nan;8851.0;14416.0;2013-03-01;20130103040000;04:00;Hauts-de-France;Définitif;Définitif;nan
52;3008.0;3212.0;nan;3212.0;6220.0;2013-03-01;20130103040000;04:00;Pays de la Loire;Définitif;Définitif;nan
93;5281.0;4867.0;nan;4867.0;10148.0;2013-03-01;20130103040000;04:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;7809.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Île-de-France;nan;Définitif;nan
27;2539.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3257.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Normandie;nan;Définitif;nan
32;5569.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Hauts-de-France;nan;Définitif;nan
44;5075.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Grand Est;nan;Définitif;nan
52;2918.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Pays de la Loire;nan;Définitif;nan
75;5358.0;nan;nan;nan;nan;2013-03-01;20130103043000;04:30;Nouvelle-Aquitaine;nan;Définitif;nan
52;2992.0;3648.0;nan;3648.0;6640.0;2013-03-01;20130103050000;05:00;Pays de la Loire;Définitif;Définitif;nan
76;4801.0;1468.0;3282.0;4750.0;9551.0;2013-03-01;20130103050000;05:00;Occitanie;Définitif;Définitif;Définitif
93;5234.0;5355.0;nan;5355.0;10589.0;2013-03-01;20130103050000;05:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
75;5471.0;nan;nan;nan;nan;2013-03-01;20130103053000;05:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8668.0;nan;nan;nan;nan;2013-03-01;20130103053000;05:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;5295.0;nan;nan;nan;nan;2013-03-01;20130103053000;05:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
11;8367.0;3410.0;nan;3410.0;11777.0;2013-03-01;20130103060000;06:00;Île-de-France;Définitif;Définitif;nan
84;8797.0;12371.0;90.0;12461.0;21258.0;2013-03-01;20130103060000;06:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2851.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Bourgogne-Franche-Comté;nan;Définitif;nan
53;2821.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Bretagne;nan;Définitif;nan
84;8919.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;5578.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
32;6438.0;11736.0;nan;11736.0;18174.0;2013-03-01;20130103070000;07:00;Hauts-de-France;Définitif;Définitif;nan
75;6076.0;3613.0;3734.0;7347.0;13423.0;2013-03-01;20130103070000;07:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;9193.0;12541.0;89.0;12630.0;21823.0;2013-03-01;20130103070000;07:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;5812.0;6684.0;nan;6684.0;12496.0;2013-03-01;20130103070000;07:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;9857.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Île-de-France;nan;Définitif;nan
44;6121.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Grand Est;nan;Définitif;nan
75;6339.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Nouvelle-Aquitaine;nan;Définitif;nan
53;3197.0;2749.0;nan;2749.0;5946.0;2013-03-01;20130103080000;08:00;Bretagne;Définitif;Définitif;nan
93;6023.0;6837.0;nan;6837.0;12860.0;2013-03-01;20130103080000;08:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;10648.0;nan;nan;nan;nan;2013-03-01;20130103083000;08:30;Île-de-France;nan;Définitif;nan
28;4139.0;nan;nan;nan;nan;2013-03-01;20130103083000;08:30;Normandie;nan;Définitif;nan
52;4043.0;nan;nan;nan;nan;2013-03-01;20130103083000;08:30;Pays de la Loire;nan;Définitif;nan
53;3343.0;nan;nan;nan;nan;2013-03-01;20130103083000;08:30;Bretagne;nan;Définitif;nan
32;6884.0;11171.0;nan;11171.0;18055.0;2013-03-01;20130103090000;09:00;Hauts-de-France;Définitif;Définitif;nan
11;10950.0;nan;nan;nan;nan;2013-03-01;20130103093000;09:30;Île-de-France;nan;Définitif;nan
84;10082.0;nan;nan;nan;nan;2013-03-01;20130103093000;09:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;6208.0;nan;nan;nan;nan;2013-03-01;20130103093000;09:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
28;4154.0;6748.0;nan;6748.0;10902.0;2013-03-01;20130103100000;10:00;Normandie;Définitif;Définitif;nan
75;6735.0;3475.0;3427.0;6902.0;13637.0;2013-03-01;20130103100000;10:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
93;6237.0;6476.0;nan;6476.0;12713.0;2013-03-01;20130103100000;10:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
53;3395.0;nan;nan;nan;nan;2013-03-01;20130103103000;10:30;Bretagne;nan;Définitif;nan
11;11264.0;3288.0;nan;3288.0;14552.0;2013-03-01;20130103110000;11:00;Île-de-France;Définitif;Définitif;nan
24;2874.0;3198.0;nan;3198.0;6072.0;2013-03-01;20130103110000;11:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3348.0;nan;nan;nan;nan;2013-03-01;20130103113000;11:30;Bourgogne-Franche-Comté;nan;Définitif;nan
93;6150.0;nan;nan;nan;nan;2013-03-01;20130103113000;11:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;3332.0;4736.0;nan;4736.0;8068.0;2013-03-01;20130103120000;12:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
53;3451.0;2697.0;nan;2697.0;6148.0;2013-03-01;20130103120000;12:00;Bretagne;Définitif;Définitif;nan
27;3402.0;nan;nan;nan;nan;2013-03-01;20130103123000;12:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;4318.0;nan;nan;nan;nan;2013-03-01;20130103123000;12:30;Normandie;nan;Définitif;nan
44;6673.0;nan;nan;nan;nan;2013-03-01;20130103123000;12:30;Grand Est;nan;Définitif;nan
53;3507.0;nan;nan;nan;nan;2013-03-01;20130103123000;12:30;Bretagne;nan;Définitif;nan
24;2879.0;2946.0;nan;2946.0;5825.0;2013-03-01;20130103130000;13:00;Centre-Val de Loire;Définitif;Définitif;nan
11;11196.0;nan;nan;nan;nan;2013-03-01;20130103133000;13:30;Île-de-France;nan;Définitif;nan
32;7281.0;nan;nan;nan;nan;2013-03-01;20130103133000;13:30;Hauts-de-France;nan;Définitif;nan
76;5825.0;nan;nan;nan;nan;2013-03-01;20130103133000;13:30;Occitanie;nan;Définitif;nan
11;11008.0;3201.0;nan;3201.0;14209.0;2013-03-01;20130103150000;15:00;Île-de-France;Définitif;Définitif;nan
27;3152.0;4444.0;nan;4444.0;7596.0;2013-03-01;20130103150000;15:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;3925.0;3601.0;nan;3601.0;7526.0;2013-03-01;20130103150000;15:00;Pays de la Loire;Définitif;Définitif;nan
53;3357.0;2555.0;nan;2555.0;5912.0;2013-03-01;20130103150000;15:00;Bretagne;Définitif;Définitif;nan
75;6381.0;2992.0;2447.0;5439.0;11820.0;2013-03-01;20130103150000;15:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;5407.0;1264.0;2900.0;4164.0;9571.0;2013-03-01;20130103150000;15:00;Occitanie;Définitif;Définitif;Définitif
44;6398.0;nan;nan;nan;nan;2013-03-01;20130103153000;15:30;Grand Est;nan;Définitif;nan
52;3890.0;nan;nan;nan;nan;2013-03-01;20130103153000;15:30;Pays de la Loire;nan;Définitif;nan
52;3873.0;3649.0;nan;3649.0;7522.0;2013-03-01;20130103160000;16:00;Pays de la Loire;Définitif;Définitif;nan
75;6016.0;3045.0;2619.0;5664.0;11680.0;2013-03-01;20130103160000;16:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;5219.0;1350.0;3062.0;4412.0;9631.0;2013-03-01;20130103160000;16:00;Occitanie;Définitif;Définitif;Définitif
75;6006.0;nan;nan;nan;nan;2013-03-01;20130103163000;16:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;9272.0;nan;nan;nan;nan;2013-03-01;20130103163000;16:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
24;2739.0;2891.0;nan;2891.0;5630.0;2013-03-01;20130103170000;17:00;Centre-Val de Loire;Définitif;Définitif;nan
44;6402.0;10497.0;nan;10497.0;16899.0;2013-03-01;20130103170000;17:00;Grand Est;Définitif;Définitif;nan
53;3303.0;2525.0;nan;2525.0;5828.0;2013-03-01;20130103170000;17:00;Bretagne;Définitif;Définitif;nan
93;5709.0;6113.0;nan;6113.0;11822.0;2013-03-01;20130103170000;17:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
44;6644.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Grand Est;nan;Définitif;nan
53;3284.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Bretagne;nan;Définitif;nan
84;9689.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
84;9953.0;10342.0;61.0;10403.0;20356.0;2013-03-01;20130103180000;18:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;6369.0;6299.0;nan;6299.0;12668.0;2013-03-01;20130103180000;18:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;11519.0;nan;nan;nan;nan;2013-03-01;20130103183000;18:30;Île-de-France;nan;Définitif;nan
27;3354.0;nan;nan;nan;nan;2013-03-01;20130103183000;18:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;6815.0;10168.0;nan;10168.0;16983.0;2013-03-01;20130103190000;19:00;Grand Est;Définitif;Définitif;nan
76;6307.0;1562.0;3313.0;4875.0;11182.0;2013-03-01;20130103190000;19:00;Occitanie;Définitif;Définitif;Définitif
84;10243.0;10148.0;57.0;10205.0;20448.0;2013-03-01;20130103190000;19:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
53;3534.0;nan;nan;nan;nan;2013-03-01;20130103193000;19:30;Bretagne;nan;Définitif;nan
84;10078.0;nan;nan;nan;nan;2013-03-01;20130103193000;19:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;6776.0;nan;nan;nan;nan;2013-03-01;20130103193000;19:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
24;2804.0;2626.0;nan;2626.0;5430.0;2013-03-01;20130103200000;20:00;Centre-Val de Loire;Définitif;Définitif;nan
75;6584.0;2782.0;2805.0;5587.0;12171.0;2013-03-01;20130103200000;20:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;6142.0;1503.0;3144.0;4647.0;10789.0;2013-03-01;20130103200000;20:00;Occitanie;Définitif;Définitif;Définitif
11;10939.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Île-de-France;nan;Définitif;nan
28;4079.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Normandie;nan;Définitif;nan
32;6944.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Hauts-de-France;nan;Définitif;nan
44;6331.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Grand Est;nan;Définitif;nan
76;5920.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Occitanie;nan;Définitif;nan
27;3109.0;3918.0;nan;3918.0;7027.0;2013-03-01;20130103210000;21:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4041.0;nan;nan;nan;nan;2013-03-01;20130103213000;21:30;Normandie;nan;Définitif;nan
44;5984.0;nan;nan;nan;nan;2013-03-01;20130103213000;21:30;Grand Est;nan;Définitif;nan
52;3463.0;nan;nan;nan;nan;2013-03-01;20130103213000;21:30;Pays de la Loire;nan;Définitif;nan
75;5902.0;nan;nan;nan;nan;2013-03-01;20130103213000;21:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;9113.0;nan;nan;nan;nan;2013-03-01;20130103213000;21:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
28;3931.0;5773.0;nan;5773.0;9704.0;2013-03-01;20130103220000;22:00;Normandie;Définitif;Définitif;nan
44;5864.0;8516.0;nan;8516.0;14380.0;2013-03-01;20130103220000;22:00;Grand Est;Définitif;Définitif;nan
84;8836.0;8424.0;44.0;8468.0;17304.0;2013-03-01;20130103220000;22:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;2565.0;nan;nan;nan;nan;2013-03-01;20130103223000;22:30;Centre-Val de Loire;nan;Définitif;nan
44;5917.0;nan;nan;nan;nan;2013-03-01;20130103223000;22:30;Grand Est;nan;Définitif;nan
53;2954.0;nan;nan;nan;nan;2013-03-01;20130103223000;22:30;Bretagne;nan;Définitif;nan
75;5938.0;nan;nan;nan;nan;2013-03-01;20130103223000;22:30;Nouvelle-Aquitaine;nan;Définitif;nan
27;2922.0;3356.0;nan;3356.0;6278.0;2013-03-01;20130103230000;23:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;3909.0;2874.0;nan;2874.0;6783.0;2013-03-01;20130103230000;23:00;Pays de la Loire;Définitif;Définitif;nan
75;6170.0;2336.0;2080.0;4416.0;10586.0;2013-03-01;20130103230000;23:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;5909.0;1195.0;2434.0;3629.0;9538.0;2013-03-01;20130103230000;23:00;Occitanie;Définitif;Définitif;Définitif
27;2756.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Bourgogne-Franche-Comté;nan;Définitif;nan
84;9311.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
32;6610.0;7903.0;nan;7903.0;14513.0;2013-04-01;20130104000000;00:00;Hauts-de-France;Définitif;Définitif;nan
32;6558.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Hauts-de-France;nan;Définitif;nan
53;3140.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Bretagne;nan;Définitif;nan
76;5450.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Occitanie;nan;Définitif;nan
24;2397.0;2167.0;nan;2167.0;4564.0;2013-04-01;20130104010000;01:00;Centre-Val de Loire;Définitif;Définitif;nan
27;2515.0;3365.0;nan;3365.0;5880.0;2013-04-01;20130104010000;01:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
53;2775.0;nan;nan;nan;nan;2013-04-01;20130104013000;01:30;Bretagne;nan;Définitif;nan
93;5730.0;nan;nan;nan;nan;2013-04-01;20130104013000;01:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;2592.0;3420.0;nan;3420.0;6012.0;2013-04-01;20130104020000;02:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
44;5388.0;7896.0;nan;7896.0;13284.0;2013-04-01;20130104020000;02:00;Grand Est;Définitif;Définitif;nan
24;2229.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Centre-Val de Loire;nan;Définitif;nan
32;6018.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Hauts-de-France;nan;Définitif;nan
76;4959.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Occitanie;nan;Définitif;nan
27;2514.0;3520.0;nan;3520.0;6034.0;2013-04-01;20130104030000;03:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;3382.0;5679.0;nan;5679.0;9061.0;2013-04-01;20130104030000;03:00;Normandie;Définitif;Définitif;nan
32;5826.0;8118.0;nan;8118.0;13944.0;2013-04-01;20130104030000;03:00;Hauts-de-France;Définitif;Définitif;nan
53;2666.0;1879.0;nan;1879.0;4545.0;2013-04-01;20130104030000;03:00;Bretagne;Définitif;Définitif;nan
44;5124.0;nan;nan;nan;nan;2013-04-01;20130104033000;03:30;Grand Est;nan;Définitif;nan
53;2570.0;nan;nan;nan;nan;2013-04-01;20130104033000;03:30;Bretagne;nan;Définitif;nan
11;7299.0;3174.0;nan;3174.0;10473.0;2013-04-01;20130104040000;04:00;Île-de-France;Définitif;Définitif;nan
27;2422.0;3677.0;nan;3677.0;6099.0;2013-04-01;20130104040000;04:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;3241.0;5825.0;nan;5825.0;9066.0;2013-04-01;20130104040000;04:00;Normandie;Définitif;Définitif;nan
11;7266.0;nan;nan;nan;nan;2013-04-01;20130104043000;04:30;Île-de-France;nan;Définitif;nan
27;2411.0;nan;nan;nan;nan;2013-04-01;20130104043000;04:30;Bourgogne-Franche-Comté;nan;Définitif;nan
52;2916.0;nan;nan;nan;nan;2013-04-01;20130104043000;04:30;Pays de la Loire;nan;Définitif;nan
53;2506.0;nan;nan;nan;nan;2013-04-01;20130104043000;04:30;Bretagne;nan;Définitif;nan
75;5132.0;nan;nan;nan;nan;2013-04-01;20130104043000;04:30;Nouvelle-Aquitaine;nan;Définitif;nan
52;2982.0;3516.0;nan;3516.0;6498.0;2013-04-01;20130104050000;05:00;Pays de la Loire;Définitif;Définitif;nan
28;3410.0;nan;nan;nan;nan;2013-04-01;20130104053000;05:30;Normandie;nan;Définitif;nan
53;2578.0;nan;nan;nan;nan;2013-04-01;20130104053000;05:30;Bretagne;nan;Définitif;nan
44;5360.0;10972.0;nan;10972.0;16332.0;2013-04-01;20130104060000;06:00;Grand Est;Définitif;Définitif;nan
52;3140.0;4242.0;nan;4242.0;7382.0;2013-04-01;20130104060000;06:00;Pays de la Loire;Définitif;Définitif;nan
75;5292.0;3365.0;3505.0;6870.0;12162.0;2013-04-01;20130104060000;06:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
28;3650.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Normandie;nan;Définitif;nan
44;5539.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Grand Est;nan;Définitif;nan
24;2524.0;3159.0;nan;3159.0;5683.0;2013-04-01;20130104070000;07:00;Centre-Val de Loire;Définitif;Définitif;nan
28;3759.0;6840.0;nan;6840.0;10599.0;2013-04-01;20130104070000;07:00;Normandie;Définitif;Définitif;nan
44;5949.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Grand Est;nan;Définitif;nan
76;5312.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Occitanie;nan;Définitif;nan
93;5877.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;3041.0;4629.0;nan;4629.0;7670.0;2013-04-01;20130104080000;08:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4018.0;6764.0;nan;6764.0;10782.0;2013-04-01;20130104080000;08:00;Normandie;Définitif;Définitif;nan
52;3938.0;4092.0;nan;4092.0;8030.0;2013-04-01;20130104080000;08:00;Pays de la Loire;Définitif;Définitif;nan
24;2739.0;nan;nan;nan;nan;2013-04-01;20130104083000;08:30;Centre-Val de Loire;nan;Définitif;nan
27;3000.0;nan;nan;nan;nan;2013-04-01;20130104083000;08:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;6391.0;nan;nan;nan;nan;2013-04-01;20130104083000;08:30;Nouvelle-Aquitaine;nan;Définitif;nan
28;4116.0;6726.0;nan;6726.0;10842.0;2013-04-01;20130104090000;09:00;Normandie;Définitif;Définitif;nan
32;6874.0;10928.0;nan;10928.0;17802.0;2013-04-01;20130104090000;09:00;Hauts-de-France;Définitif;Définitif;nan
53;3371.0;2772.0;nan;2772.0;6143.0;2013-04-01;20130104090000;09:00;Bretagne;Définitif;Définitif;nan
93;6351.0;6365.0;nan;6365.0;12716.0;2013-04-01;20130104090000;09:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
52;4020.0;nan;nan;nan;nan;2013-04-01;20130104093000;09:30;Pays de la Loire;nan;Définitif;nan
52;4089.0;4013.0;nan;4013.0;8102.0;2013-04-01;20130104100000;10:00;Pays de la Loire;Définitif;Définitif;nan
93;6589.0;6152.0;nan;6152.0;12741.0;2013-04-01;20130104100000;10:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
27;3112.0;nan;nan;nan;nan;2013-04-01;20130104103000;10:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;6518.0;nan;nan;nan;nan;2013-04-01;20130104103000;10:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;10923.0;3317.0;nan;3317.0;14240.0;2013-04-01;20130104110000;11:00;Île-de-France;Définitif;Définitif;nan
24;2789.0;3012.0;nan;3012.0;5801.0;2013-04-01;20130104110000;11:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3147.0;4376.0;nan;4376.0;7523.0;2013-04-01;20130104110000;11:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
76;5834.0;1457.0;3442.0;4899.0;10733.0;2013-04-01;20130104110000;11:00;Occitanie;Définitif;Définitif;Définitif
93;6346.0;5897.0;nan;5897.0;12243.0;2013-04-01;20130104110000;11:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;11051.0;nan;nan;nan;nan;2013-04-01;20130104113000;11:30;Île-de-France;nan;Définitif;nan
28;4218.0;nan;nan;nan;nan;2013-04-01;20130104113000;11:30;Normandie;nan;Définitif;nan
28;4274.0;6660.0;nan;6660.0;10934.0;2013-04-01;20130104120000;12:00;Normandie;Définitif;Définitif;nan
44;6601.0;10220.0;nan;10220.0;16821.0;2013-04-01;20130104120000;12:00;Grand Est;Définitif;Définitif;nan
24;2790.0;nan;nan;nan;nan;2013-04-01;20130104123000;12:30;Centre-Val de Loire;nan;Définitif;nan
